GENERO;IDOSO;CASADO;DEPENDENTES;TEMPO_COMO_CLIENTE;SERVICOTELEFONE;SERVICO_INTERNET;SERVICO_SEGURANCA;SUPORTE_TECNICO;STREAMINGTV;TIPO_CONTRATO;METODOPAGAMENTO;PAGAMENTO_MENSAL;TOTAL_PAGO;CHURN
FEMALE;0;NO;NO;18;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;MONTH-TO-MONTH;MAILED CHECK;19.65;391.7;NO
MALE;0;NO;NO;1;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;79.95;79.95;YES
FEMALE;0;NO;NO;1;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;MONTH-TO-MONTH;ELECTRONIC CHECK;19.3;19.3;YES
MALE;0;NO;NO;9;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;94.05;811.65;NO
MALE;0;NO;NO;2;YES;FIBER OPTIC;YES;NO;NO;MONTH-TO-MONTH;MAILED CHECK;90.75;174.75;NO
FEMALE;0;YES;NO;40;YES;FIBER OPTIC;NO;YES;NO;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);78.85;3126.85;NO
MALE;0;YES;NO;69;YES;FIBER OPTIC;NO;NO;YES;ONE YEAR;BANK TRANSFER (AUTOMATIC);99.5;6841.45;NO
FEMALE;0;YES;NO;37;YES;FIBER OPTIC;YES;YES;NO;ONE YEAR;ELECTRONIC CHECK;99.2;3754.6;YES
MALE;0;NO;YES;18;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);80.55;1406.65;NO
MALE;1;YES;NO;11;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;70.2;834.7;NO
FEMALE;0;YES;NO;8;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);85.2;627.4;YES
FEMALE;0;NO;NO;3;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;75.25;242.0;YES
MALE;0;YES;YES;55;YES;DSL;YES;NO;NO;ONE YEAR;CREDIT CARD (AUTOMATIC);59.45;3157.0;NO
MALE;0;YES;NO;33;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;93.35;3092.0;NO
FEMALE;0;NO;NO;46;YES;DSL;NO;NO;NO;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);44.95;2168.9;NO
MALE;0;NO;NO;34;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;BANK TRANSFER (AUTOMATIC);26.1;980.35;NO
FEMALE;0;NO;NO;3;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;MONTH-TO-MONTH;ELECTRONIC CHECK;20.2;65.95;NO
MALE;0;YES;YES;30;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;MAILED CHECK;21.25;711.9;NO
FEMALE;0;NO;NO;33;YES;DSL;YES;YES;NO;ONE YEAR;ELECTRONIC CHECK;59.4;1952.8;NO
MALE;0;YES;YES;45;YES;FIBER OPTIC;NO;NO;NO;ONE YEAR;CREDIT CARD (AUTOMATIC);95.0;4368.85;NO
MALE;0;NO;NO;40;YES;DSL;YES;YES;NO;MONTH-TO-MONTH;MAILED CHECK;61.9;2647.1;NO
FEMALE;0;NO;NO;71;YES;FIBER OPTIC;YES;YES;YES;TWO YEAR;ELECTRONIC CHECK;118.65;8477.6;NO
MALE;0;NO;NO;1;YES;DSL;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;54.35;54.35;YES
FEMALE;0;YES;YES;72;NO;DSL;YES;YES;YES;TWO YEAR;BANK TRANSFER (AUTOMATIC);64.45;4528.0;NO
FEMALE;0;YES;YES;22;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;80.15;1790.65;NO
MALE;0;YES;YES;46;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;BANK TRANSFER (AUTOMATIC);20.2;845.6;NO
FEMALE;0;YES;YES;55;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;MAILED CHECK;21.0;1210.3;NO
MALE;0;NO;NO;1;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;MONTH-TO-MONTH;MAILED CHECK;20.45;20.45;NO
FEMALE;0;NO;NO;12;YES;DSL;NO;YES;YES;ONE YEAR;MAILED CHECK;75.85;854.45;NO
MALE;0;NO;NO;31;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;80.45;2429.1;NO
MALE;0;YES;NO;5;NO;DSL;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;24.95;100.4;YES
FEMALE;0;YES;YES;67;YES;DSL;YES;NO;YES;TWO YEAR;ELECTRONIC CHECK;75.5;5229.45;NO
MALE;0;NO;NO;1;YES;DSL;NO;NO;NO;MONTH-TO-MONTH;MAILED CHECK;44.45;44.45;NO
MALE;0;YES;NO;40;NO;DSL;YES;NO;NO;ONE YEAR;ELECTRONIC CHECK;42.35;1716.45;YES
MALE;0;YES;YES;41;YES;DSL;YES;NO;YES;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);74.55;3023.55;NO
MALE;0;NO;NO;1;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;75.3;75.3;YES
MALE;0;NO;NO;51;YES;FIBER OPTIC;YES;NO;YES;ONE YEAR;ELECTRONIC CHECK;94.8;4837.6;YES
MALE;0;YES;YES;42;NO;DSL;YES;YES;YES;TWO YEAR;CREDIT CARD (AUTOMATIC);48.15;2032.3;NO
MALE;0;YES;YES;23;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;MAILED CHECK;19.65;436.9;NO
FEMALE;1;NO;NO;1;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;70.55;70.55;YES
FEMALE;0;NO;NO;1;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;MONTH-TO-MONTH;MAILED CHECK;20.15;20.15;NO
FEMALE;0;NO;NO;56;YES;FIBER OPTIC;YES;NO;YES;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);106.6;5893.95;NO
MALE;0;NO;YES;15;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;91.0;1430.05;NO
MALE;0;YES;YES;12;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;BANK TRANSFER (AUTOMATIC);25.4;313.0;NO
FEMALE;0;YES;YES;54;YES;DSL;YES;YES;NO;TWO YEAR;BANK TRANSFER (AUTOMATIC);69.95;3871.85;NO
FEMALE;0;NO;NO;7;YES;DSL;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;66.85;458.1;NO
FEMALE;0;YES;YES;33;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);86.15;2745.7;YES
MALE;0;YES;YES;16;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;MONTH-TO-MONTH;ELECTRONIC CHECK;20.15;341.35;NO
FEMALE;0;NO;YES;21;YES;DSL;YES;NO;NO;ONE YEAR;MAILED CHECK;64.85;1336.8;NO
MALE;1;YES;NO;30;YES;DSL;NO;NO;YES;TWO YEAR;ELECTRONIC CHECK;74.85;2181.75;NO
MALE;0;NO;NO;3;YES;DSL;NO;YES;NO;MONTH-TO-MONTH;MAILED CHECK;50.5;147.75;NO
MALE;0;NO;NO;11;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;72.9;818.45;NO
FEMALE;0;NO;NO;62;YES;FIBER OPTIC;YES;YES;YES;ONE YEAR;CREDIT CARD (AUTOMATIC);115.05;7133.45;NO
MALE;0;NO;NO;18;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;MONTH-TO-MONTH;ELECTRONIC CHECK;19.0;348.8;NO
MALE;0;NO;YES;6;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;MONTH-TO-MONTH;MAILED CHECK;19.55;128.6;NO
FEMALE;0;NO;NO;46;YES;FIBER OPTIC;NO;NO;YES;ONE YEAR;ELECTRONIC CHECK;101.1;4674.4;NO
MALE;0;NO;NO;21;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;84.1;1737.45;NO
MALE;0;NO;NO;68;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;BANK TRANSFER (AUTOMATIC);24.15;1498.85;NO
FEMALE;0;NO;NO;1;YES;DSL;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;50.1;50.1;NO
FEMALE;0;YES;NO;25;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;74.6;1797.75;NO
FEMALE;0;NO;YES;24;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;MAILED CHECK;19.75;498.1;NO
FEMALE;0;YES;NO;30;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;85.0;2624.25;YES
FEMALE;0;NO;NO;2;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;80.55;184.1;YES
MALE;0;YES;NO;51;YES;FIBER OPTIC;NO;NO;YES;ONE YEAR;BANK TRANSFER (AUTOMATIC);106.8;5498.8;NO
FEMALE;0;YES;YES;57;YES;DSL;YES;YES;YES;TWO YEAR;ELECTRONIC CHECK;84.5;4845.4;NO
FEMALE;0;NO;NO;15;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;BANK TRANSFER (AUTOMATIC);25.05;369.1;NO
FEMALE;0;YES;YES;72;YES;DSL;YES;YES;YES;TWO YEAR;BANK TRANSFER (AUTOMATIC);83.7;6096.9;NO
FEMALE;0;NO;NO;2;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;75.8;160.75;YES
MALE;0;YES;NO;28;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);96.6;2684.35;NO
MALE;1;YES;NO;29;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;98.5;3004.15;YES
MALE;0;YES;YES;70;YES;FIBER OPTIC;YES;YES;YES;TWO YEAR;CREDIT CARD (AUTOMATIC);101.1;6994.8;NO
FEMALE;0;NO;NO;13;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;MAILED CHECK;20.2;273.25;NO
FEMALE;1;YES;NO;59;YES;FIBER OPTIC;YES;YES;NO;ONE YEAR;ELECTRONIC CHECK;94.05;5483.9;NO
MALE;1;YES;NO;13;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;95.25;1233.65;YES
MALE;1;YES;NO;7;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;MAILED CHECK;74.4;527.9;YES
FEMALE;0;YES;NO;62;YES;DSL;YES;YES;YES;TWO YEAR;MAILED CHECK;81.0;4985.9;NO
FEMALE;0;NO;NO;21;YES;DSL;YES;YES;NO;ONE YEAR;ELECTRONIC CHECK;60.25;1258.35;NO
FEMALE;0;NO;NO;2;YES;DSL;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;60.85;111.4;NO
FEMALE;0;NO;NO;1;YES;DSL;NO;NO;NO;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);43.95;43.95;NO
MALE;0;NO;NO;4;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;86.05;308.1;NO
FEMALE;0;NO;NO;19;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;CREDIT CARD (AUTOMATIC);20.25;383.65;NO
FEMALE;0;NO;NO;30;YES;FIBER OPTIC;NO;YES;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;85.15;2555.9;YES
MALE;0;YES;YES;67;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;CREDIT CARD (AUTOMATIC);19.4;1284.2;NO
MALE;1;YES;NO;72;YES;FIBER OPTIC;YES;NO;NO;TWO YEAR;CREDIT CARD (AUTOMATIC);102.65;7550.3;NO
MALE;0;YES;NO;53;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;CREDIT CARD (AUTOMATIC);19.9;1110.05;NO
FEMALE;0;NO;NO;5;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;ELECTRONIC CHECK;19.55;99.6;NO
MALE;1;YES;NO;71;YES;FIBER OPTIC;NO;YES;NO;TWO YEAR;CREDIT CARD (AUTOMATIC);95.5;6707.15;NO
FEMALE;0;YES;YES;50;YES;DSL;NO;YES;YES;ONE YEAR;CREDIT CARD (AUTOMATIC);84.15;4164.4;NO
MALE;0;YES;YES;56;YES;FIBER OPTIC;NO;YES;YES;TWO YEAR;ELECTRONIC CHECK;103.2;5873.75;NO
MALE;0;NO;NO;2;YES;DSL;NO;YES;NO;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);50.2;109.25;NO
FEMALE;1;NO;NO;2;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;88.55;179.25;YES
MALE;0;YES;YES;24;YES;DSL;YES;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;54.75;1338.15;YES
MALE;0;YES;YES;46;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;CREDIT CARD (AUTOMATIC);19.95;862.4;NO
MALE;0;YES;NO;71;YES;FIBER OPTIC;YES;YES;YES;TWO YEAR;ELECTRONIC CHECK;116.25;8564.75;NO
FEMALE;0;NO;NO;29;NO;DSL;NO;YES;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;31.2;926.2;NO
MALE;0;YES;YES;69;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;BANK TRANSFER (AUTOMATIC);24.45;1718.2;NO
MALE;0;YES;NO;71;YES;DSL;NO;YES;YES;TWO YEAR;CREDIT CARD (AUTOMATIC);84.2;5956.85;NO
FEMALE;1;NO;NO;1;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;91.3;91.3;YES
MALE;1;YES;NO;56;YES;DSL;YES;YES;YES;TWO YEAR;BANK TRANSFER (AUTOMATIC);85.65;4824.45;NO
MALE;0;NO;YES;56;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;MAILED CHECK;21.2;1238.65;NO
MALE;0;NO;NO;1;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;79.5;79.5;YES
FEMALE;0;YES;NO;28;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;MAILED CHECK;25.55;672.2;NO
FEMALE;0;YES;YES;19;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;MONTH-TO-MONTH;MAILED CHECK;20.2;382.2;NO
MALE;0;YES;NO;66;YES;DSL;NO;YES;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;63.85;4264.6;NO
FEMALE;0;YES;YES;17;YES;DSL;NO;YES;NO;ONE YEAR;MAILED CHECK;61.95;1070.7;NO
MALE;0;YES;YES;52;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;MAILED CHECK;25.75;1345.85;NO
FEMALE;0;NO;NO;19;YES;DSL;NO;NO;YES;ONE YEAR;ELECTRONIC CHECK;58.2;1045.25;NO
FEMALE;0;NO;NO;36;YES;DSL;YES;YES;YES;ONE YEAR;BANK TRANSFER (AUTOMATIC);85.85;3003.55;NO
MALE;1;YES;NO;7;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;MAILED CHECK;70.1;467.55;YES
MALE;0;YES;YES;72;YES;FIBER OPTIC;YES;YES;NO;ONE YEAR;CREDIT CARD (AUTOMATIC);104.9;7537.5;NO
MALE;0;YES;YES;67;YES;FIBER OPTIC;YES;NO;YES;ONE YEAR;ELECTRONIC CHECK;111.3;7482.1;YES
MALE;1;NO;NO;34;YES;FIBER OPTIC;NO;NO;YES;ONE YEAR;ELECTRONIC CHECK;99.85;3343.15;NO
MALE;1;YES;NO;57;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);95.25;5427.05;YES
FEMALE;0;YES;NO;7;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;86.25;587.1;YES
FEMALE;1;YES;NO;1;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;100.8;100.8;YES
MALE;0;YES;NO;8;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);19.55;161.15;NO
FEMALE;0;NO;NO;69;YES;FIBER OPTIC;NO;YES;YES;TWO YEAR;ELECTRONIC CHECK;104.0;7028.5;NO
FEMALE;0;YES;NO;50;YES;FIBER OPTIC;YES;NO;YES;ONE YEAR;MAILED CHECK;104.4;5232.9;NO
MALE;0;NO;NO;10;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;MAILED CHECK;19.5;225.85;NO
FEMALE;0;YES;YES;12;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;CREDIT CARD (AUTOMATIC);25.25;274.7;NO
FEMALE;0;NO;NO;14;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;86.3;1180.95;YES
FEMALE;0;YES;NO;70;NO;DSL;YES;YES;NO;TWO YEAR;BANK TRANSFER (AUTOMATIC);49.85;3370.2;NO
FEMALE;1;NO;NO;64;YES;FIBER OPTIC;YES;YES;YES;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);108.95;7111.3;NO
FEMALE;0;YES;YES;66;YES;DSL;YES;YES;YES;TWO YEAR;CREDIT CARD (AUTOMATIC);89.9;5958.85;NO
FEMALE;0;YES;YES;71;YES;DSL;YES;YES;YES;TWO YEAR;CREDIT CARD (AUTOMATIC);82.0;5999.85;NO
MALE;1;NO;NO;20;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;89.95;1648.45;NO
MALE;0;YES;NO;72;YES;DSL;YES;YES;YES;TWO YEAR;BANK TRANSFER (AUTOMATIC);79.35;5753.25;NO
FEMALE;0;YES;YES;71;YES;DSL;YES;YES;NO;TWO YEAR;CREDIT CARD (AUTOMATIC);64.05;4492.9;NO
MALE;0;YES;YES;38;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);101.15;3956.7;NO
FEMALE;0;NO;NO;28;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;89.95;2625.55;YES
MALE;1;YES;NO;17;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;76.45;1233.4;YES
MALE;0;NO;NO;33;NO;DSL;NO;NO;YES;ONE YEAR;ELECTRONIC CHECK;39.1;1309.0;NO
FEMALE;0;YES;YES;23;NO;DSL;YES;YES;NO;TWO YEAR;MAILED CHECK;34.6;813.45;NO
MALE;0;YES;YES;58;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;ELECTRONIC CHECK;19.55;1108.8;NO
FEMALE;1;YES;NO;70;YES;FIBER OPTIC;NO;YES;YES;TWO YEAR;BANK TRANSFER (AUTOMATIC);104.45;7349.35;NO
MALE;0;YES;NO;4;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;70.5;294.2;NO
MALE;0;YES;YES;45;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;MAILED CHECK;20.35;929.2;NO
MALE;0;NO;NO;10;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;70.0;740.0;YES
MALE;0;YES;YES;36;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;CREDIT CARD (AUTOMATIC);19.45;754.5;NO
MALE;0;NO;NO;54;YES;DSL;YES;YES;YES;MONTH-TO-MONTH;MAILED CHECK;69.9;3883.3;NO
MALE;0;YES;YES;23;YES;DSL;NO;YES;NO;TWO YEAR;MAILED CHECK;59.7;1414.2;NO
FEMALE;0;YES;YES;41;YES;DSL;YES;NO;YES;ONE YEAR;CREDIT CARD (AUTOMATIC);78.35;3211.2;NO
MALE;1;NO;NO;5;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;MAILED CHECK;71.45;371.6;NO
MALE;0;YES;YES;27;NO;DSL;NO;NO;NO;ONE YEAR;CREDIT CARD (AUTOMATIC);45.85;1246.4;NO
FEMALE;0;NO;NO;1;YES;FIBER OPTIC;NO;YES;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;95.85;95.85;NO
FEMALE;0;YES;YES;67;NO;DSL;YES;YES;NO;TWO YEAR;CREDIT CARD (AUTOMATIC);35.7;2545.7;NO
FEMALE;1;YES;YES;72;YES;DSL;YES;YES;YES;TWO YEAR;CREDIT CARD (AUTOMATIC);89.55;6448.85;NO
FEMALE;0;YES;YES;56;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;CREDIT CARD (AUTOMATIC);24.95;1468.9;NO
MALE;0;YES;YES;44;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;ELECTRONIC CHECK;24.85;1013.6;NO
FEMALE;1;YES;NO;66;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;100.8;6690.75;NO
FEMALE;0;NO;NO;34;YES;DSL;YES;YES;NO;ONE YEAR;MAILED CHECK;64.4;2088.75;YES
FEMALE;0;YES;NO;69;YES;FIBER OPTIC;NO;YES;YES;TWO YEAR;BANK TRANSFER (AUTOMATIC);105.35;7240.65;NO
FEMALE;0;YES;YES;1;YES;FIBER OPTIC;YES;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;102.45;102.45;YES
FEMALE;0;NO;NO;40;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;CREDIT CARD (AUTOMATIC);19.65;830.25;NO
MALE;0;YES;YES;30;YES;DSL;YES;NO;NO;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);54.45;1588.7;NO
FEMALE;0;NO;NO;11;YES;DSL;NO;YES;YES;MONTH-TO-MONTH;MAILED CHECK;70.5;829.3;NO
FEMALE;0;NO;NO;15;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;CREDIT CARD (AUTOMATIC);20.1;302.45;NO
MALE;0;NO;NO;11;YES;DSL;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;69.35;712.25;NO
FEMALE;0;YES;YES;64;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;BANK TRANSFER (AUTOMATIC);19.8;1336.65;NO
MALE;1;YES;NO;72;YES;DSL;YES;YES;YES;TWO YEAR;BANK TRANSFER (AUTOMATIC);74.4;5360.75;NO
MALE;1;YES;NO;72;YES;FIBER OPTIC;YES;YES;NO;TWO YEAR;BANK TRANSFER (AUTOMATIC);93.05;6735.05;NO
FEMALE;0;NO;YES;1;YES;DSL;YES;NO;NO;MONTH-TO-MONTH;MAILED CHECK;51.2;51.2;NO
FEMALE;0;NO;YES;15;YES;DSL;YES;YES;NO;ONE YEAR;CREDIT CARD (AUTOMATIC);65.6;1010.0;NO
FEMALE;0;NO;NO;60;YES;DSL;NO;YES;YES;ONE YEAR;CREDIT CARD (AUTOMATIC);80.55;4847.05;NO
MALE;0;NO;NO;56;YES;DSL;YES;NO;NO;ONE YEAR;MAILED CHECK;52.7;3019.7;NO
FEMALE;0;NO;NO;8;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;MAILED CHECK;20.85;161.65;NO
FEMALE;0;NO;NO;3;YES;FIBER OPTIC;NO;YES;NO;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);80.1;217.55;YES
FEMALE;0;YES;NO;49;YES;DSL;NO;NO;NO;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);52.15;2583.75;NO
FEMALE;0;NO;NO;2;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;80.2;146.05;YES
FEMALE;0;NO;NO;6;YES;FIBER OPTIC;YES;YES;NO;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);98.15;567.45;YES
MALE;0;NO;NO;70;YES;FIBER OPTIC;YES;YES;YES;TWO YEAR;BANK TRANSFER (AUTOMATIC);114.95;7711.25;NO
MALE;0;NO;NO;12;YES;FIBER OPTIC;NO;YES;YES;MONTH-TO-MONTH;MAILED CHECK;112.95;1384.75;YES
MALE;1;YES;NO;52;YES;FIBER OPTIC;YES;YES;YES;ONE YEAR;BANK TRANSFER (AUTOMATIC);104.45;5481.25;NO
FEMALE;0;YES;NO;72;YES;FIBER OPTIC;YES;YES;YES;TWO YEAR;CREDIT CARD (AUTOMATIC);113.65;8124.2;NO
FEMALE;0;NO;NO;40;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;TWO YEAR;BANK TRANSFER (AUTOMATIC);20.6;827.3;NO
FEMALE;0;NO;NO;1;YES;FIBER OPTIC;NO;NO;NO;MONTH-TO-MONTH;MAILED CHECK;70.9;70.9;YES
FEMALE;1;NO;NO;3;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;86.85;220.95;YES
FEMALE;1;NO;NO;40;YES;FIBER OPTIC;NO;NO;YES;MONTH-TO-MONTH;ELECTRONIC CHECK;91.55;3673.6;NO
MALE;0;NO;YES;1;YES;DSL;NO;NO;NO;MONTH-TO-MONTH;ELECTRONIC CHECK;49.85;49.85;NO
MALE;0;YES;NO;30;YES;NO;NO INTERNET SERVICE;NO INTERNET SERVICE;NO INTERNET SERVICE;ONE YEAR;CREDIT CARD (AUTOMATIC);19.8;576.65;NO
